rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 0 1,"['e1h1', 'b2b3']","[2, 2]"
rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq - 0 1,['b8d7'],[2]
rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 1,"['c8b7', 'f8b4', 'c8a6', 'f8e7', 'c7c6', 'a7a5']","[977, 162, 2318, 20, 3, 6]"
rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 0 1,"['f1g2', 'b1c3']","[1012, 2]"
rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 0 1,"['c7c5', 'd7d5', 'f8e7', 'f8b4', 'c7c6', 'g7g6', 'd8c8']","[37, 6, 871, 196, 2, 6, 1]"
rnbqkb1r/ppp1pppp/3p1n2/8/3P4/1P3N2/P1P1PPPP/RNBQKB1R b KQkq - 0 1,"['g7g6', 'c8g4']","[9, 2]"
rnbqkb1r/ppp1pp1p/3p1np1/8/3P4/1P3N2/P1P1PPPP/RNBQKB1R w KQkq - 0 1,"['c1b2', 'g2g3']","[7, 2]"
rnbqkb1r/ppp1pp1p/3p1np1/8/3P4/1P3N2/PBP1PPPP/RN1QKB1R b KQkq - 0 1,['f8g7'],[7]
rnbqk2r/ppp1ppbp/3p1np1/8/3P4/1P3N2/PBP1PPPP/RN1QKB1R w KQkq - 0 1,"['b1d2', 'g2g3']","[4, 3]"
rnbqk2r/ppp1ppbp/3p1np1/8/3P4/1P3N2/PBPNPPPP/R2QKB1R b KQkq - 0 1,"['b7b6', 'e8h8', 'c8f5']","[2, 1, 1]"
rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/1P3NP1/P1P1PPBP/RNBQK2R b KQkq - 0 1,['b8d7'],[2]
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['c1d2', 'b1d2', 'b1c3']","[517, 429, 40]"
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP1BPPPP/RN1QKB1R b KQkq - 0 1,"['b4d2', 'd8e7', 'a7a5', 'c7c5', 'b4e7']","[101, 169, 141, 99, 7]"
rnbqk2r/pppp1ppp/4pn2/8/2PP4/5N2/PP1bPPPP/RN1QKB1R w KQkq - 0 1,"['d1d2', 'b1d2']","[88, 13]"
rnbqk2r/pppp1ppp/4pn2/8/2PP4/5N2/PP1QPPPP/RN2KB1R b KQkq - 0 1,"['d7d5', 'e8h8', 'b7b6', 'd7d6', 'f6e4']","[34, 46, 3, 9, 2]"
rn1qkb1r/pbpppppp/1p3n2/8/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 0 1,"['d7d6', 'e7e6', 'c7c5', 'g7g6']","[1, 3, 8, 1]"
rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 1,['b2b3'],[1]
rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/1P1BPN2/P1P2PPP/RNBQK2R b KQkq - 0 1,['b8d7'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 0 1,"['c2c4', 'e1h1']","[66, 33]"
r1bqkb1r/pppn1ppp/4pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 1,"['f8d6', 'f8e7', 'c7c6', 'a7a6', 'f8b4', 'c7c5']","[3, 23, 5, 4, 1, 1]"
rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1,"['e4e5', 'b1c3', 'd2d3', 'g1f3']","[666, 84, 11, 1]"
rnbqkb1r/pppppppp/5n2/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['f6d5', 'f6g8']","[661, 5]"
rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1,"['b1c3', 'd2d4', 'c2c4', 'f1c4', 'g1f3', 'g2g3']","[18, 567, 41, 5, 27, 3]"
rnbqkb1r/pppppppp/8/3nP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,"['e7e6', 'd5c3', 'd5b6']","[6, 11, 1]"
rnbqkb1r/pppp1ppp/4p3/3nP3/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 1,"['c3d5', 'd2d4']","[3, 3]"
rnbqkb1r/pppp1ppp/4p3/3NP3/8/8/PPPP1PPP/R1BQKBNR b KQkq - 0 1,['e6d5'],[3]
rnbqkb1r/pppp1ppp/8/3pP3/8/8/PPPP1PPP/R1BQKBNR w KQkq - 0 1,['d2d4'],[3]
rnbqkb1r/pppp1ppp/8/3pP3/3P4/8/PPP2PPP/R1BQKBNR b KQkq d3 0 1,['d7d6'],[3]
rnbqkb1r/ppp2ppp/4p3/3n4/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 1,['b8d7'],[2]
rn1qkb1r/pbp1pppp/1p3n2/3p4/2PP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq d6 0 1,"['c4d5', 'c1g5']","[11, 1]"
rn1qkb1r/pbp1pppp/1p3n2/3P4/3P4/2N5/PPQ1PPPP/R1B1KBNR b KQkq - 0 1,['f6d5'],[11]
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,"['c1f4', 'c1g5', 'e2e3', 'c4d5', 'g2g3', 'd1c2', 'g2g4']","[1812, 1528, 53, 66, 102, 66, 3]"
rnbqk2r/ppp1bppp/4pn2/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 0 1,"['e8h8', 'a7a6', 'c7c6', 'c7c5', 'b8d7']","[1785, 4, 4, 19, 1]"
rnbqkb1r/pppppppp/8/3nP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq d3 0 1,"['d7d6', 'd5b6', 'e7e6', 'c7c5']","[562, 3, 1, 1]"
rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,"['c1g5', 'g1f3', 'c2c4', 'f1c4', 'f1e2', 'f2f4', 'e5d6']","[2, 395, 151, 6, 1, 2, 5]"
rnbqkb1r/ppp1pppp/3p4/3nP1B1/3P4/8/PPP2PPP/RN1QKBNR b KQkq - 0 1,['d6e5'],[2]
rnbqkb1r/ppp1pppp/8/3np1B1/3P4/8/PPP2PPP/RN1QKBNR w KQkq - 0 1,['d4e5'],[2]
rnbqkb1r/ppp1pppp/8/3nP1B1/8/8/PPP2PPP/RN1QKBNR b KQkq - 0 1,['b8c6'],[2]
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 0 1,"['c7c5', 'f8d6', 'g8f6', 'f7f5']","[3, 3, 2, 1]"
rnbqkbnr/pp3ppp/4p3/2pp4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq c6 0 1,['e2e3'],[3]
rnbqkbnr/pp3ppp/4p3/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 1,"['b8c6', 'd8b6']","[2, 1]"
r1bqkbnr/pp3ppp/2n1p3/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 1,['c2c4'],[2]
r1bqkbnr/pp3ppp/2n1p3/2pp4/2PP1B2/4PN2/PP3PPP/RN1QKB1R b KQkq c3 0 1,['g8f6'],[2]
rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 1,"['c4d5', 'g1f3']","[43, 1]"
rnbqkbnr/1pp2ppp/p3p3/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 1,['e6d5'],[43]
rnbqkbnr/1pp2ppp/p7/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 1,"['g1f3', 'c1f4', 'd1b3']","[26, 14, 3]"
rnbqkbnr/1pp2ppp/p7/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['c7c6', 'g8f6', 'h7h6']","[34, 8, 9]"
rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,"['e2e3', 'c4d5', 'c1g5', 'g2g3', 'd1d3', 'd1b3', 'd1c2']","[1319, 75, 1475, 90, 28, 45, 3]"
rnbqkb1r/pppp1ppp/5n2/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq e6 0 1,"['d4e5', 'g1f3', 'e2e3']","[155, 1, 3]"
rnbqkb1r/pppp1ppp/5n2/4P3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 1,"['f6g4', 'f6e4']","[143, 12]"
rnbqkb1r/pppp1ppp/8/4P3/2P3n1/8/PP2PPPP/RNBQKBNR w KQkq - 0 1,"['e2e4', 'g1f3', 'c1f4', 'b1c3', 'e2e3']","[25, 48, 52, 12, 6]"
rnbqkb1r/pppp1ppp/8/4P3/2P1P1n1/8/PP3PPP/RNBQKBNR b KQkq e3 0 1,"['h7h5', 'g4e5', 'd7d6']","[4, 17, 4]"
rnbqkb1r/pppp1pp1/8/4P2p/2P1P1n1/8/PP3PPP/RNBQKBNR w KQkq h6 0 1,"['g1h3', 'f1e2', 'h2h3']","[1, 1, 2]"
rnbqkb1r/pppp1pp1/8/4P2p/2P1P1n1/7N/PP3PPP/RNBQKB1R b KQkq - 0 1,['b8c6'],[1]
rnbqk2r/pppp1ppp/5n2/4P3/1bB2p2/2N5/PPPP2PP/R1BQK1NR b KQkq - 0 1,"['d8e7', 'd7d5', 'b4c3']","[2, 8, 1]"
rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 0 1,"['b8d7', 'e8h8', 'f6e4', 'b8c6', 'c7c5', 'h7h6', 'b7b6', 'a7a6']","[107, 340, 4, 3, 4, 1177, 1, 2]"
r1bqkb1r/1pppnppp/p1n5/4p3/B3P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 1,"['g7g6', 'd7d6']","[2, 3]"
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 0 1,"['d7d5', 'g8f6', 'g7g6', 'e7e6', 'c7c5', 'f7f5', 'b8c6', 'd7d6', 'b7b6', 'e7e5', 'c7c6', 'b7b5', 'h7h6']","[4889, 7576, 519, 155, 1818, 156, 43, 205, 51, 1, 12, 18, 5]"
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq d6 0 1,"['d2d4', 'b2b4', 'c2c4', 'b2b3', 'e2e3', 'g2g3', 'd2d3', 'g2g4', 'e2e4']","[1909, 4, 722, 213, 231, 1779, 26, 1, 4]"
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 1,"['c7c5', 'e7e6', 'c8f5', 'c8g4', 'c7c6', 'g7g6', 'b8d7', 'b8c6']","[101, 112, 30, 10, 9, 12, 3, 1]"
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq c6 0 1,"['c2c4', 'b1d2', 'f1d3', 'c2c3', 'd4c5', 'f1e2', 'b2b3']","[21, 48, 2, 28, 23, 2, 11]"
rnbqkb1r/pp2pppp/5n2/2pp4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq c3 0 1,"['e7e6', 'c5d4']","[16, 6]"
rnbqkb1r/pp3ppp/4pn2/2pp4/2PP4/P3PN2/1P3PPP/RNBQKB1R b KQkq - 0 1,"['b8c6', 'c5d4', 'a7a6']","[4, 5, 3]"
rnbqkbnr/pppp2pp/4p3/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 1,"['g8f6', 'f8b4']","[163, 6]"
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 1,['f1g2'],[176]
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR b KQkq - 0 1,"['f8b4', 'f8e7', 'c7c5', 'd7d5', 'c7c6', 'd7d6']","[26, 65, 4, 66, 55, 1]"
rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/6P1/PP2PPBP/RNBQK1NR w KQkq - 0 1,"['c1d2', 'b1d2', 'b1c3']","[13, 12, 1]"
rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/6P1/PP1BPPBP/RN1QK1NR b KQkq - 0 1,"['b4d2', 'b4e7', 'd8e7']","[6, 4, 3]"
rnbqk1nr/pppp1ppp/8/2b5/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,"['f3d4', 'f1c4']","[2, 2]"
rnbqk1nr/pppp1ppp/8/2b5/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 1,['g8f6'],[2]
rnbqk2r/pppp1ppp/5n2/2b5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 1,['c1g5'],[2]
rnbqk2r/pppp1ppp/5n2/2b3B1/3NP3/8/PPP2PPP/RN1QKB1R b KQkq - 0 1,['h7h6'],[2]
rnbqkbnr/1pp2ppp/p3p3/2Pp4/3P4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['b8c6', 'b7b6']","[2, 3]"
r1bqkbnr/1pp2ppp/p1n1p3/2Pp4/3P4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['c1f4'],[2]
r1bqkbnr/1pp2ppp/p1n1p3/2Pp4/3P1B2/5N2/PP2PPPP/RN1QKB1R b KQkq - 0 1,['g8e7'],[2]
rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 1,"['g1f3', 'g2g3', 'b1c3', 'e2e3', 'b2b3']","[1201, 256, 229, 5, 20]"
rnbqkbnr/pp1ppppp/8/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 1,"['b8c6', 'g8f6', 'g7g6', 'b7b6', 'e7e6', 'd7d6', 'f7f5']","[1138, 1066, 190, 15, 5, 1, 3]"
r1bqkbnr/pp1ppppp/2n5/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 1,"['d2d4', 'b1c3', 'b2b3', 'e2e3', 'g2g3', 'e2e4']","[418, 613, 19, 37, 50, 1]"
r1bqkbnr/pp1ppppp/2n5/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq d3 0 1,['c5d4'],[418]
r1bqkbnr/pp1ppppp/2n5/8/2Pp4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,['f3d4'],[418]
r1bqkbnr/pp1ppppp/2n5/8/2PN4/8/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['g8f6', 'g7g6', 'e7e6', 'd8b6', 'e7e5', 'f7f5']","[298, 44, 68, 4, 2, 2]"
r1bqkb1r/pp1ppppp/2n2n2/8/2PN4/8/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'g2g3', 'd4b5']","[254, 113, 1]"
r1bqkb1r/pp1ppppp/2n2n2/8/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['e7e6', 'g7g6', 'd7d6', 'd8b6', 'd7d5', 'c6d4']","[453, 44, 12, 16, 4, 2]"
rnbqkb1r/pppppppp/5n2/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,"['d7d5', 'e7e5', 'd7d6']","[53, 29, 6]"
rnbqkb1r/ppp1pppp/5n2/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq d6 0 1,"['e4e5', 'e4d5']","[27, 26]"
rnbqkb1r/ppp1pppp/5n2/3pP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,"['d5d4', 'f6d7', 'f6e4']","[5, 14, 8]"
rnbqkb1r/ppp1pppp/5n2/4P3/3p4/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 1,"['e5f6', 'c3e2']","[4, 1]"
rnbqkb1r/ppp1pppp/5P2/8/3p4/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,['d4c3'],[4]
rnbqkb1r/ppp1pppp/5P2/8/8/2p5/PPPP1PPP/R1BQKBNR w KQkq - 0 1,"['f6g7', 'f6e7']","[3, 1]"
rnbqkb1r/ppp1ppPp/8/8/8/2p5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,['c3d2'],[3]
rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 0 1,"['e7e6', 'g8f6', 'c8f5', 'c7c5', 'c7c6', 'c8g4']","[13, 87, 17, 62, 10, 1]"
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 1,['e2e3'],[15]
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 1,"['g8f6', 'f8d6', 'c7c5']","[1, 12, 2]"
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR w KQkq - 0 1,"['g1f3', 'b1d2', 'c2c3', 'c2c4']","[59, 46, 3, 3]"
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 1,"['f8e7', 'c7c5', 'b8d7', 'f8d6', 'a7a6', 'b8c6']","[8, 67, 2, 93, 5, 1]"
rnbqk2r/ppp1bppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 1,"['f1d3', 'c2c3']","[4, 4]"
rnbqk2r/ppp1bppp/4pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 0 1,"['b8c6', 'b8d7', 'b7b6']","[1, 1, 2]"
r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 1,"['d2d4', 'b2b4', 'e1h1']","[12, 1, 2]"
r1bqk1nr/ppp2ppp/2np4/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq d3 0 1,"['e5d4', 'c5b6']","[11, 1]"
rnbqkbnr/ppp2ppp/8/3p4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 1,"['c8e6', 'c7c5', 'c7c6', 'b8c6']","[1, 1, 3, 1]"
rn1qkbnr/ppp2ppp/4b3/3p4/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 1,['f1d3'],[1]
rn1qkbnr/ppp2ppp/4b3/3p4/3P4/2NB4/PPP2PPP/R1BQK1NR b KQkq - 0 1,['f8b4'],[1]
r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1PP2/2N2N2/PPPP2PP/R1BQK2R b KQkq - 0 1,"['g8f6', 'c8g4']","[3, 1]"
rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq c6 0 1,"['d4d5', 'b1c3', 'e2e3', 'g2g3', 'c1g5']","[390, 77, 110, 61, 1]"
rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['b7b5', 'd7d6', 'e6d5', 'g7g6']","[31, 214, 159, 1]"
rnbqkb1r/p2p1ppp/4pn2/1ppP4/2P5/5N2/PP2PPPP/RNBQKB1R w KQkq b6 0 1,"['d5e6', 'c1g5', 'a2a4', 'b1c3']","[15, 16, 1, 1]"
rnbqkb1r/p2p1ppp/4Pn2/1pp5/2P5/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,['f7e6'],[15]
rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/5Q2/PPP2PPP/RNB1KB1R b KQkq - 0 1,['b8c6'],[1]
rnbqkb1r/pp2pppp/2p2n2/3P4/3P4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,['c6d5'],[128]
rnbqkb1r/pp2pppp/5n2/3p4/3P4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'c1f4']","[163, 1]"
rnbqkb1r/pp2pppp/5n2/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['b8c6', 'g7g6', 'e7e6', 'd8b6', 'a7a6']","[249, 2, 7, 4, 2]"
rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['c5d4', 'b8c6', 'd7d5', 'a7a6']","[117, 2, 5, 1]"
rnbqkb1r/pp1p1ppp/4pn2/8/2Pp4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 1,['f3d4'],[117]
rnbqkb1r/pp1p1ppp/4pn2/8/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['d7d5', 'a7a6', 'f8b4', 'b8c6', 'd8b6']","[12, 39, 78, 57, 8]"
rnbqkbnr/pp2pppp/8/3p4/2Pp4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['c4d5', 'd1d4']","[13, 1]"
rnbqkbnr/pp2pppp/8/3P4/3p4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['g8f6', 'd8a5', 'd8d5']","[10, 1, 2]"
rnbqkb1r/pp2pppp/5n2/3P4/3p4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['f3d4', 'd1d4', 'd1a4']","[6, 14, 1]"
rnbqkb1r/pp2pppp/5n2/3P4/3N4/8/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['a7a6', 'f6d5', 'd8d5']","[2, 10, 2]"
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 1,"['g7g6', 'f7f5', 'c7c5', 'b8c6', 'c8e6', 'g8f6', 'c8g4', 'c7c6', 'f8e7']","[27, 19, 9, 19, 17, 1, 2, 2, 1]"
rnbqkbnr/ppp2p1p/3p2p1/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 1,"['f1g2', 'd2d4']","[18, 9]"
rnbqkbnr/ppp2p1p/3p2p1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 0 1,['f8g7'],[20]
rnbqk1nr/ppp2pbp/3p2p1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 1,"['g1f3', 'd2d3', 'e2e4', 'e2e3', 'a1b1']","[7, 40, 10, 8, 1]"
rnbqk1nr/ppp2pbp/3p2p1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 0 1,"['b8c6', 'f7f5', 'g8e7']","[3, 3, 2]"
r1bqk1nr/pppp1ppp/1bn5/4p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 1,"['d2d4', 'e1h1']","[6, 1]"
r1bqk1nr/pppp1ppp/1bn5/4p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq d3 0 1,['d8e7'],[6]
r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 1,"['f1g2', 'g1f3']","[25, 1]"
r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 0 1,"['f8b4', 'f8c5', 'g7g6', 'a7a6', 'd7d6']","[14, 24, 17, 1, 4]"
r1bqk2r/pppp1ppp/2n2n2/4p3/1bP5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 1,"['g1f3', 'c3d5', 'd2d3', 'a2a3', 'e2e4', 'd1c2']","[4, 6, 2, 1, 2, 1]"
r1bqk2r/pppp1ppp/2n2n2/4p3/1bP5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 0 1,"['d7d6', 'e8h8', 'b4c3']","[5, 236, 2]"
rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/2N2N2/PPQ1PPPP/R1B1KB1R b KQkq - 0 1,"['c7c5', 'f8b4', 'd7d5']","[2, 3, 4]"
rnbqkbnr/pppp2pp/4p3/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['g8f6', 'd7d5']","[43, 1]"
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['e2e3', 'g2g3', 'b1c3', 'd1c2']","[4, 32, 20, 1]"
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 1,"['b7b6', 'd7d5', 'f8b4', 'f8e7']","[2, 1, 1, 1]"
rnbqkb1r/p1pp2pp/1p2pn2/5p2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 1,['f1d3'],[2]
rnbqkb1r/p1pp2pp/1p2pn2/5p2/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 0 1,"['c8b7', 'f8e7']","[1, 1]"
rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 1,"['g1f3', 'b1c3', 'g2g3', 'f2f4']","[72, 177, 5, 2]"
rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 1,"['b8d7', 'c8g4', 'g7g6', 'c8f5', 'c7c6', 'b8c6']","[35, 38, 164, 8, 4, 2]"
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'c1f4', 'g2g3']","[30, 1, 4]"
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['e7e5', 'g7g6', 'c7c6']","[34, 5, 16]"
r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq e6 0 1,"['g2g3', 'e2e4', 'c1g5', 'd4d5', 'd1c2']","[25, 41, 22, 1, 1]"
r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 0 1,"['g7g6', 'f8e7', 'c7c6']","[15, 6, 11]"
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 1,"['e2e3', 'b1c3', 'g1f3', 'b1d2']","[239, 7, 3, 2]"
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 1,"['e7e6', 'c8f5', 'c7c5', 'c7c6', 'c8g4', 'g7g6']","[96, 16, 111, 11, 3, 2]"
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq c6 0 1,"['c2c3', 'b1d2', 'f1e2', 'c2c4']","[65, 35, 6, 1]"
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 1,"['b8c6', 'f8d6']","[58, 20]"
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 1,"['d7d5', 'b7b6', 'f6e4', 'b4c3', 'c7c5', 'e8h8', 'd7d6']","[101, 298, 22, 9, 410, 178, 16]"
